company_name,stand_no,description,profile_url,website
"iFLYTEK Co.,Ltd","Stand No- H20-A05, Hall 20","iFLYTEK Co., Ltd., a publicly traded company established in 1999, is a leading intelligent speech and artificial intelligence company highly reputed in Asia Pacific. Since its inauguration, iFLYTEK has been exploring the frontiers ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/iflytek-coltd,https://www.iflytek.com
IGEL Technology GmbH,"Stand No- H8-9, Hall 8","IGEL: Secure, Modern OS for the Cloud Workspace Era

IGEL is a secure, read-only Linux-based Operating System built for enterprise browsers, SaaS, DaaS, VDI, and ZTNA. It replaces Windows at the endpoint, offering a lean, secure a ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/igel-technology-gmbh,https://www.igel.com
"Ikotek USA, Inc.","Stand No- H1-A10, Hall 1","Ikotek is a USA-based global leader in Original Design Manufacturing (ODM) for IoT. We provide comprehensive design consultancy services, spanning program management, R&D, sourcing, and production, all within our state-of-the-art  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/ikotek-usa-inc,https://www.ikotek.com
ilger.com S.r.l.,"Stand No- H9-5, Hall 9","ilger.com’s business strategy focuses on two core beliefs: Open source technology is the future. Cloud delivery is the smart choice.
Federico Germi, founder and CEO of ilger.com, said, “The choice to become a Zimbra BSP was ea ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/ilgercom-srl,https://www.ilger.ae
ILOVEPDF SL,"Stand No- H12-13, Hall 12",iLovePDF is a leading digital document management platform specializing in PDF productivity solutions for businesses and professionals worldwide. Our mission is to simplify the way companies handle their documents by offering intu ...,https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/ilovepdf-sl,https://www.ilovepdf.com
IMACHINE,"Stand No- H15-50, Hall 15","Founded in 2017, IMACHINE (XIAMEN) INTELLIGENT DEVICES CO., LTD. is an innovative high tech company that specializes in technology innovation, offering highly cost-effective commercial hardware and comprehensive solutions, affilia ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/imachine,https://www.imachine-tech.com
Imagine Hub Project Management L.L.C,"Stand No- Sponsorship, Sponsorship",,https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/imagine-hub-project-management-llc,
Imaqliq Service LLC,"Stand No- H23-D20, Hall 23","We design and manufacture state-of-the-art electronics and supply our equipment to the most of incumbent telecom operators in Russia and former USSR territories. 
Since 1993, when the company was established in Saint-Petersburg by ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/imaqliq-service-llc,https://service.imaqliq.com/
iMEDWAY,"Stand No- H1-D30, Hall 1","iMEDWAY Technology Co., Ltd. (iMEDWAY) was founded in 2018, evolving from the Healthcare Division of DHC Software, originally established in 1999. Headquartered in Beijing, with over 30 branch offices and 4,000+ employees, iMEDWAY ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/imedway,https://www.imedway.com
"iMEDWAY Technology Co., Ltd","Stand No- H14-A60, Hall 14","iMEDWAY Technology Co., Ltd. (iMEDWAY) was founded in 2018, evolving from the Healthcare Division of DHC Software, originally established in 1999. Headquartered in Beijing, with over 30 branch offices and 4,000+ employees, iMEDWAY ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/imedway-technology-co-ltd,https://www.imedway.com
IMILAB,"Stand No- H9-B45, Hall 9","At IMILAB, we believe that small families have unique needs for home security solutions, allowing them to care for their property and loved ones without all the fuss.
Founded in 2014, IMILAB is a smart home brand dedicated to serv ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/imilab,https://www.imilabglobal.com/
iMin Technology,"Stand No- H15-D50, Hall 15","iMin is a global leader in the field of business intelligence. Headquartered in Singapore, they specialize in manufacturing Android commercial devices that empower users in F&B, retail, hospitality, healthcare, logistics and more. ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/imin-technology,https://www.imin.com
Immenzza Technologies,"Stand No- CC2-22, Concourse 2","IceWarp is a global leader in developing business email communication and collaboration solutions serving more than 50 million paid users and 50,000 customers worldwide across 50+ countries and has already acquired more than 150+  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/immenzza-technologies,https://www.icewarp.me/
IN516HT d.o.o.,"Stand No- H1-B60, Hall 1","IN516HT is a globally recognised data and AI services company helping clients when they need expert guidance for building modern data and AI platforms, modernising large on-premises analytical solutions to Snowflake, and implement ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/in516ht-doo,https://www.in516ht.com/
InBic Inc.,"Stand No- H15-E1, Hall 15","InBic Inc. is a startup company in driving innovation in the military, surveillance, and public-private sectors through advanced technology. Our Night Ocular X (NOX) solution provides enhanced imaging by quickly converting low-lig ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/inbic-inc,http://en.inbic.ai/
Inc. Arabia,"Stand No- H18-15, Hall 18","Inc. Arabia is a dynamic media platform that aims to inspire, inform, and document the most fascinating people in the MENA business landscape: the risk-takers, the innovators, and the ultra-driven go-getters that represent the mos ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/inc-arabia,https://en.incarabia.com/
Incomedia,"Stand No- H13-D40, Hall 13","Incomedia is a leading software company specializing in website and e-commerce creation solutions. Our flagship product, WebSite X5, is an all-in-one platform that empowers businesses, entrepreneurs, and creatives to build profess ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/incomedia,https://www.websitex5.com
INDATACORE,"Stand No- H13-B20, Hall 13","Established in 2016, Indatacore is a trusted provider of advanced digital solutions for banking, telecom, insurance, and government sectors. Its flagship platform, Sky Gen AI, leverages generative AI to enable secure, efficient, a ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/indatacore,https://www.indatacore.com
INDEVCO Group,"Stand No- H10-19, Hall 10","INDEVCO Group is a multinational corporation with seven decades of expertise in diversified manufacturing. From our headquarters in Lebanon, we have expanded across the Middle East, Africa, Europe, and the United States, serving a ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/indevco-group,https://www.indevcogroup.com/
INDUS LABS,"Stand No- H26-B60.3, Hall 26","Indus AI is a fast-growing Indian AI company delivering secure, cost-effective, and scalable AI solutions for businesses. Our core strength lies in AI Voice Agents and a proprietary Text-to-Speech (TTS) engine supporting 20+ langu ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/indus-labs,https://induslabs.io
Indus Net Technologies (INT.),"Stand No- CC1-48, Concourse 1",INT. (Indus Net Technologies) is a full-cycle digital engineering company helping businesses accelerate digital transformation .,https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/indus-net-technologies-int,https://intglobal.com/
INFINIA MUHENDISLIK ANONIM SIRKETI,"Stand No- H1-D53, Hall 1","Founded in 2012, INFINIA is a technology company focused on sustainability, innovation, and eco-friendly solutions. With an expert team, INFINIA develops advanced platforms that connect devices, data, and people to create smarter  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/infinia-muhendislik-anonim-sirketi,https://infinia.com.tr/en
Inflectra Corporation,"Stand No- H10-1, Hall 10","Inflectra is a global leader in software lifecycle management. Founded in 2006, we empower 30,000 users worldwide to build, test, and deliver high-quality software at speed and scale.
Our flagship products—SpiraPlan®, Rapise®, ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/inflectra-corporation,https://www.inflectra.com/
INFOCUS TECHNOLOGIES PVT LTD,"Stand No- H15-D30.04, Hall 15","Infocus Technologies Pvt Ltd is a India based SAP, ERP & Cloud consulting company. We are involved in SAP consulting, resourcing and training services.   Infocus is an ISO 9001:2008 DNV certified Company, CMMI Level 5 Certified co ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/infocus-technologies-pvt-ltd,http://www.infocus-in.com
INFOMATIKA,"Stand No- H23-D20, Hall 23","Infomatika has been on the IT market since 1996 and is one of the leading Russian developers and manufacturers of software and hardware packages and interactive systems for various purposes:
  
- ticketing systems for sports, cult ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/infomatika,http://infomatika.digital
Infor,"Stand No- H4-C30, Hall 4","Infor is a global leader in business cloud software products for companies in industry specific markets. Infor builds complete industry suites in the cloud and efficiently deploys technology that puts the user experience first, le ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/infor,https://www.infor.com
Informatica,"Stand No- H4-B20, Hall 4","Informatica, an Enterprise Cloud Data Management leader, brings data and AI to life by
empowering businesses to realize the transformative power of their most critical assets. We
have created a new category of software, the Inform ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/informatica,https://www.informatica.com/
Infosys Ltd.,"Stand No- H4-C50, Hall 4","Infosys is a global leader in next-generation digital services and consulting. Over 323,000 of our people work to amplify human potential and create the next opportunity for people, businesses and communities. We enable clients in ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/infosys-ltd,https://www.infosys.com/
INFOTECH,"Stand No- H23-D20, Hall 23","The company focuses on warehouses, construction and production sites, where the developed products have proven to be most effective.
Among some of the company’s developments are «Infoscan» size and weight measuring devices, « ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/infotech,https://inf-tec.ru/
INGECYS TECHNOLOGIES,"Stand No- H13-B20, Hall 13","INGECYS TECHNOLOGIES Group offers innovative solutions and services in the fields of IT and telecommunications, particularly to industrial players, facility managers, telecommunications operators and regulators, local authorities  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/ingecys-technologies,https://www.ingecystechnologies.com
Ingram Micro Inc.,"Stand No- H1-A40, Hall 1","Ingram Micro is a leading technology company for the global information technology ecosystem. With the ability to reach nearly 90% of the global population, we play a vital role in the worldwide IT sales channel, bringing products ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/ingram-micro-inc,https://www.ingrammicro.com
INIT Technologies doo Novi Sad,"Stand No- H1-A10, Hall 1","INIT Technologies is a software company specializing in advanced industrial automation and process control solutions. With approximately 50 employees, we combine deep technical expertise with agile practices to deliver reliable, i ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/init-technologies-doo-novi-sad,https://industrial-it.software/
inMalta,"Stand No- H1-B10, Hall 1","The inMalta working group comprises of Tech.mt,  Malta Enterprise, FinanceMalta,  GamingMalta and the Malta Digital Innovation Authority (MDIA), who together are forging a way forward for promotional synergies with the aim of prom ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/inmalta,https://www.tech.mt
inno LLC,"Stand No- H4A-B10, Hall 4A","inno-clouds is a digital ecosystem for the HoReCa industry, designed to increase restaurant profitability through predictive sales, automation, and precise analytics. With 15+ years of expertise and 1,000+ audits, we deliver plug- ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/inno-llc,https://inno-clouds.com/promoeng
